season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement,final_est_share,std_dev,ci_width_95,base_popularity,perf_share,vote_cv,vote_count_est
16,D. L. Hughley,4,21.0,3,Eliminated Week 5,5,5,5,0,0.09375,0.7,6.0,Comedian,50,Virginia,United States,Cheryl Burke,9,0.0314477123535038,0.0236537082405174,0.0885719646233329,0.0142502269735193,0.09375,0.7521599019549027,440268
16,Sean Lowe,4,20.0,3,Eliminated Week 8,8,8,8,0,0.0892857142857142,0.6666666666666666,8.0,TV Personality,29,Texas,United States,Peta Murgatroyd,6,0.0659394394433279,0.0344237396672798,0.1301464633287306,0.0595534270008947,0.0892857142857142,0.5220508387376498,923152
16,Lisa Vanderpump,4,18.0,3,Eliminated Week 4,4,4,4,1,0.0803571428571428,0.6,9.0,TV Personality,52,,England,Gleb Savchenko,10,0.009391642047486,0.0083180296211225,0.0301498300132263,0.0021334208649263,0.0803571428571428,0.885684268955833,131483
16,Victor Ortiz,4,18.0,3,Eliminated Week 6,6,6,6,0,0.0803571428571428,0.6,9.0,Athlete,26,Kansas,United States,Lindsay Arnold,8,0.0409560675267572,0.0259085477358566,0.0985371615804759,0.0258463454759969,0.0803571428571428,0.6325936375344182,573385
16,Zendaya,5,29.0,3,2nd Place,999,10,999,0,0.138755980861244,0.9666666666666668,1.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.1891818025503747,0.054393276308053,0.212135561197828,0.200479752431172,0.138755980861244,0.28751854340519534,2648545
16,Kellie Pickler,5,27.0,3,1st Place,999,10,999,0,0.1291866028708134,0.9,2.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.234340448531762,0.059477802360492,0.2310223914629944,0.2592244174507456,0.1291866028708134,0.2538093732138202,3280766
16,Jacoby Jones,5,26.0,3,3rd Place,999,10,999,0,0.124401913875598,0.8666666666666667,3.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.1624096778496926,0.0514005339116266,0.2023120114418869,0.1715417118734633,0.124401913875598,0.3164868903883728,2273735
16,Alexandra Raisman,5,25.0,3,Eliminated Week 10,10,10,10,0,0.1196172248803827,0.8333333333333334,4.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.1247737279205369,0.0459772897795084,0.1780771980159272,0.1256856140134309,0.1196172248803827,0.36848534179237946,1746832
16,Sean Lowe,5,24.0,3,Eliminated Week 8,8,8,8,0,0.1148325358851674,0.8,5.0,TV Personality,29,Texas,United States,Peta Murgatroyd,6,0.0709921678405069,0.0359228033178592,0.1363723724496829,0.0596807511606553,0.1148325358851674,0.5060107954241436,993890
16,Ingo Rademacher,5,21.0,3,Eliminated Week 9,9,9,9,0,0.1004784688995215,0.7,6.0,Actor/Actress,41,,Germany,Kym Johnson,5,0.09185002683431,0.0403127439452617,0.1538210906195362,0.0893211648413798,0.1004784688995215,0.4388974650816665,1285900
16,Victor Ortiz,5,21.0,3,Eliminated Week 6,6,6,6,0,0.1004784688995215,0.7,6.0,Athlete,26,Kansas,United States,Lindsay Arnold,8,0.0441931398373006,0.0277352805094611,0.1052939092979994,0.0259016044994712,0.1004784688995215,0.6275924410795434,618704
16,Andy Dick,5,18.0,3,Eliminated Week 7,7,7,7,0,0.0861244019138756,0.6,8.0,Comedian,47,South Carolina,United States,Sharna Burgess,7,0.0643761302619224,0.0321367842709527,0.1235387831635924,0.0538842900262498,0.0861244019138756,0.499203418102333,901266
16,D. L. Hughley,5,18.0,3,Eliminated Week 5,5,5,5,1,0.0861244019138756,0.6,8.0,Comedian,50,Virginia,United States,Cheryl Burke,9,0.0178828783735959,0.0122213436653207,0.0449043332036447,0.0142806937034318,0.0861244019138756,0.6834103218733253,250360
16,Kellie Pickler,6,27.0,3,1st Place,999,10,999,0,0.143236074270557,0.9,1.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.2397750386680318,0.0593557502739131,0.2285993193271586,0.2629799536185143,0.143236074270557,0.24754766219052124,3356851
16,Alexandra Raisman,6,26.0,3,Eliminated Week 10,10,10,10,0,0.1379310344827586,0.8666666666666667,2.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.1301722468562739,0.0469007360626523,0.1805693655887294,0.1275064952168204,0.1379310344827586,0.360297507305351,1822411
16,Zendaya,6,25.5,3,2nd Place,999,10,999,0,0.1352785145888594,0.85,3.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.1906907528419088,0.0551832224129538,0.2135538336692698,0.2033842201837272,0.1352785145888594,0.28938593817762714,2669671
16,Ingo Rademacher,6,23.0,3,Eliminated Week 9,9,9,9,0,0.1220159151193634,0.7666666666666667,4.0,Actor/Actress,41,,Germany,Kym Johnson,5,0.0977909566098402,0.0407615696103302,0.1567434245106609,0.0906152129422797,0.1220159151193634,0.4168235082611777,1369073
16,Sean Lowe,6,23.0,3,Eliminated Week 8,8,8,8,0,0.1220159151193634,0.7666666666666667,4.0,TV Personality,29,Texas,United States,Peta Murgatroyd,6,0.0760475055182054,0.0357860922109003,0.1366289274392919,0.0605453812047985,0.1220159151193634,0.4705754905048567,1064665
16,Jacoby Jones,6,22.5,3,3rd Place,999,10,999,0,0.1193633952254641,0.75,6.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.1633168642996935,0.0521514175084569,0.2038307275202315,0.1740269372606287,0.1193633952254641,0.31932659087035126,2286436
16,Andy Dick,6,21.5,3,Eliminated Week 7,7,7,7,0,0.1140583554376657,0.7166666666666667,7.0,Comedian,47,South Carolina,United States,Sharna Burgess,7,0.0729580150491444,0.0337056025322609,0.1298607988623732,0.0546649433383807,0.1140583554376657,0.4619862877239309,1021412
16,Victor Ortiz,6,20.0,3,Eliminated Week 6,6,6,6,1,0.1061007957559681,0.6666666666666666,8.0,Athlete,26,Kansas,United States,Lindsay Arnold,8,0.0292486201569039,0.0161393824019462,0.0609267903318787,0.0262768562348502,0.1061007957559681,0.5517997880025335,409481
16,Alexandra Raisman,7,32.0,3,Eliminated Week 10,10,10,10,0,0.1739130434782608,1.0666666666666669,1.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.140010172872268,0.0489618984238429,0.1906159565267096,0.130947380714177,0.1739130434782608,0.34970243532597517,1960142
16,Zendaya,7,30.0,3,2nd Place,999,10,999,0,0.1630434782608695,1.0,2.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.2012183078901925,0.0557710479977669,0.2167479672279303,0.2088727391209888,0.1630434782608695,0.27716686708349575,2817056
16,Kellie Pickler,7,29.0,3,1st Place,999,10,999,0,0.1576086956521739,0.9666666666666668,3.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.2487659229535893,0.0607348216162827,0.2354072677810071,0.2700767207829065,0.1576086956521739,0.24414445875536425,3482723
16,Jacoby Jones,7,27.0,3,3rd Place,999,10,999,0,0.1467391304347826,0.9,4.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.1733464540456257,0.0530717151484291,0.2053616911548428,0.1787232216620723,0.1467391304347826,0.30615979681049804,2426850
16,Ingo Rademacher,7,25.0,3,Eliminated Week 9,9,9,9,0,0.1358695652173913,0.8333333333333334,5.0,Actor/Actress,41,,Germany,Kym Johnson,5,0.1036265076523389,0.0415155852038999,0.1593311348935722,0.0930605516799085,0.1358695652173913,0.4006270803140674,1450771
16,Sean Lowe,7,24.0,3,Eliminated Week 8,8,8,8,0,0.1304347826086956,0.8,6.0,TV Personality,29,Texas,United States,Peta Murgatroyd,6,0.0803001145335969,0.0366087431433576,0.1423207464953959,0.0621792565910309,0.1304347826086956,0.4558990152877156,1124202
16,Andy Dick,7,17.0,3,Eliminated Week 7,7,7,7,1,0.092391304347826,0.5666666666666667,7.0,Comedian,47,South Carolina,United States,Sharna Burgess,7,0.0527325200523883,0.0240770900799922,0.0914851932235714,0.0561401294489157,0.092391304347826,0.4565890281001605,738255
16,Zendaya,8,29.0,3,2nd Place,999,10,999,0,0.1864951768488746,0.9666666666666668,1.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.2146272354261795,0.0574719220931626,0.2246862339540653,0.2212963445506331,0.1864951768488746,0.2677755317448047,3004781
16,Alexandra Raisman,8,28.0,3,Eliminated Week 10,10,10,10,0,0.180064308681672,0.9333333333333332,2.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.1478439468188941,0.0494279074589185,0.1908152382037117,0.1387360399565687,0.180064308681672,0.3343248643075439,2069815
16,Kellie Pickler,8,27.5,3,1st Place,999,10,999,0,0.1768488745980707,0.9166666666666666,3.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.2652075756519454,0.0617158787426981,0.2408818043317868,0.2861406965265076,0.1768488745980707,0.23270782741022875,3712906
16,Jacoby Jones,8,26.0,3,3rd Place,999,10,999,0,0.1672025723472668,0.8666666666666667,4.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.1867326937179184,0.0543580102409622,0.2086647576503268,0.1893535547365972,0.1672025723472668,0.2911006592293706,2614258
16,Ingo Rademacher,8,24.0,3,Eliminated Week 9,9,9,9,0,0.1543408360128617,0.8,5.0,Actor/Actress,41,,Germany,Kym Johnson,5,0.1185873383171838,0.0420590356487007,0.1632409956614877,0.0985957286493958,0.1543408360128617,0.35466716974628454,1660223
16,Sean Lowe,8,21.0,3,Eliminated Week 8,8,8,8,1,0.135048231511254,0.7,6.0,TV Personality,29,Texas,United States,Peta Murgatroyd,6,0.0670012100678783,0.0272634878734412,0.104176764131535,0.0658776355802973,0.135048231511254,0.40691038036209815,938017
16,Alexandra Raisman,9,29.5,3,Eliminated Week 10,10,10,10,0,0.2092198581560283,0.9833333333333332,1.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.1689100368109916,0.0482134441586612,0.188567029232934,0.1485201995380494,0.2092198581560283,0.2854385983741836,2364741
16,Jacoby Jones,9,29.5,3,3rd Place,999,10,999,0,0.2092198581560283,0.9833333333333332,1.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.2077278289971919,0.0547144919861161,0.2107781219951843,0.2027074417110523,0.2092198581560283,0.2633950985298929,2908190
16,Kellie Pickler,9,29.0,3,1st Place,999,10,999,0,0.2056737588652482,0.9666666666666668,3.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.2883636375772723,0.0631860168906791,0.2466342790882768,0.3063203574022816,0.2056737588652482,0.2191192253695553,4037091
16,Zendaya,9,27.5,3,2nd Place,999,10,999,0,0.1950354609929078,0.9166666666666666,4.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.2312771802632254,0.0574102768459744,0.2214191202568722,0.2369029508121319,0.1950354609929078,0.24823148042808876,3237881
16,Ingo Rademacher,9,25.5,3,Eliminated Week 9,9,9,9,1,0.1808510638297872,0.85,5.0,Actor/Actress,41,,Germany,Kym Johnson,5,0.1037213163513157,0.0326484292842906,0.123742983447985,0.1055490505364847,0.1808510638297872,0.3147706800568045,1452098
16,Kellie Pickler,10,30.0,3,1st Place,999,10,999,0,0.256410475564509,1.0,1.0,Singer/Rapper,26,North Carolina,United States,Derek Hough,1,0.3630948614831465,0.0494828230077926,0.1904641563740177,0.3424674741370783,0.256410475564509,0.13628070308036955,5083328
16,Zendaya,10,30.0,3,2nd Place,999,10,999,0,0.256410475564509,1.0,1.0,Actor/Actress,16,California,United States,Valentin Chmerkovskiy,2,0.2687142389519571,0.0331935922285219,0.1304687387283744,0.2648585156673202,0.256410475564509,0.12352747795570489,3761999
16,Alexandra Raisman,10,29.0,3,Eliminated Week 10,10,10,10,1,0.2478634597123587,0.9666666666666668,3.0,Athlete,18,Massachusetts,United States,Mark Ballas,4,0.1484919424044519,0.0348711318619453,0.1336745466301424,0.1660462204519215,0.2478634597123587,0.23483517891473035,2078887
16,Jacoby Jones,10,27.9999,3,3rd Place,999,10,999,0,0.2393155891586232,0.93333,4.0,Athlete,28,Louisiana,United States,Karina Smirnoff,3,0.2196989571604419,0.0315721117408389,0.1216382196041523,0.2266277897436798,0.2393155891586232,0.1437062430741644,3075785
17,Amber Riley,1,27.0,3,1st Place,999,11,999,0,0.10546875,0.9,1.0,Actor/Actress,27,California,United States,Derek Hough,1,,,,,,,
17,Corbin Bleu,1,24.0,3,2nd Place,999,11,999,0,0.09375,0.8,2.0,Actor/Actress,24,New York,United States,Karina Smirnoff,2,,,,,,,
17,Elizabeth Berkley Lauren,1,24.0,3,Eliminated Week 9,9,9,9,0,0.09375,0.8,2.0,Actor/Actress,39,Michigan,United States,Valentin Chmerkovskiy,6,,,,,,,
17,Jack Osbourne,1,23.0,3,3rd Place,999,11,999,0,0.08984375,0.7666666666666667,4.0,TV Personality,27,,England,Cheryl Burke,3,,,,,,,
17,"Nicole ""Snooki"" Polizzi",1,23.0,3,Eliminated Week 7,7,7,7,0,0.08984375,0.7666666666666667,4.0,TV Personality,25,,Chile,Sasha Farber,8,,,,,,,
17,Brant Daugherty,1,22.0,3,Eliminated Week 8,8,8,8,0,0.0859375,0.7333333333333333,6.0,Actor/Actress,28,Ohio,United States,Peta Murgatroyd,7,,,,,,,
17,Christina Milian,1,22.0,3,Eliminated Week 5,5,5,5,0,0.0859375,0.7333333333333333,6.0,Singer/Rapper,31,New Jersey,United States,Mark Ballas,9,,,,,,,
17,Leah Remini,1,21.0,3,Eliminated Week 10,10,10,10,0,0.08203125,0.7,8.0,Actor/Actress,43,New York,United States,Tony Dovolani,5,,,,,,,
17,Valerie Harper,1,21.0,3,Eliminated Week 4,4,4,4,0,0.08203125,0.7,8.0,Actor/Actress,74,New York,United States,Tristan MacManus,10,,,,,,,
17,Bill Engvall,1,18.0,3,Eliminated Week 11,11,11,11,0,0.0703125,0.6,10.0,Comedian,56,Texas,United States,Emma Slater,4,,,,,,,
17,Keyshawn Johnson,1,17.0,3,Eliminated Week 2,2,2,2,0,0.06640625,0.5666666666666667,11.0,Athlete,41,California,United States,Sharna Burgess,12,,,,,,,
17,Bill Nye,1,14.0,3,Eliminated Week 3,3,3,3,0,0.0546875,0.4666666666666667,12.0,TV Personality,57,Washington D.C.,United States,Tyne Stecklein,11,,,,,,,
17,Corbin Bleu,2,26.0,3,2nd Place,999,11,999,0,0.0977443609022556,0.8666666666666667,1.0,Actor/Actress,24,New York,United States,Karina Smirnoff,2,0.1725480937127141,0.0529756938666579,0.2056598464846302,0.1919704565817561,0.0977443609022556,0.3070198732815929,2415673
17,Christina Milian,2,25.0,3,Eliminated Week 5,5,5,5,0,0.093984962406015,0.8333333333333334,2.0,Singer/Rapper,31,New Jersey,United States,Mark Ballas,9,0.0222907814754879,0.0206429567843177,0.0767526362763208,0.0048208821394046,0.093984962406015,0.9260759568711293,312071
17,Elizabeth Berkley Lauren,2,25.0,3,Eliminated Week 9,9,9,9,0,0.093984962406015,0.8333333333333334,2.0,Actor/Actress,39,Michigan,United States,Valentin Chmerkovskiy,6,0.0666595782607122,0.0347179396819174,0.1323786676794238,0.0594507432885427,0.093984962406015,0.5208244724581381,933234
17,Amber Riley,2,24.0,3,1st Place,999,11,999,0,0.0902255639097744,0.8,4.0,Actor/Actress,27,California,United States,Derek Hough,1,0.2092464923040669,0.0567445994004279,0.2189564326049033,0.2403350369519073,0.0902255639097744,0.27118542717537836,2929451
17,Jack Osbourne,2,24.0,3,3rd Place,999,11,999,0,0.0902255639097744,0.8,4.0,TV Personality,27,,England,Cheryl Burke,3,0.1506543257020015,0.0495476528097817,0.1921718747753677,0.1667814779897421,0.0902255639097744,0.3288830412197281,2109161
17,Leah Remini,2,24.0,3,Eliminated Week 10,10,10,10,0,0.0902255639097744,0.8,4.0,Actor/Actress,43,New York,United States,Tony Dovolani,5,0.0933939296177188,0.0406545432316992,0.1559638876991256,0.0939315122429226,0.0902255639097744,0.4353017738744573,1307515
17,Brant Daugherty,2,23.0,3,Eliminated Week 8,8,8,8,0,0.0864661654135338,0.7666666666666667,7.0,Actor/Actress,28,Ohio,United States,Peta Murgatroyd,7,0.0445898078263855,0.0289155118021122,0.109178953863559,0.0335943188954158,0.0864661654135338,0.648478053879429,624257
17,Bill Engvall,2,21.0,3,Eliminated Week 11,11,11,11,0,0.0789473684210526,0.7,8.0,Comedian,56,Texas,United States,Emma Slater,4,0.1479255894167788,0.0498397945345533,0.1930181238981554,0.1651293484772493,0.0789473684210526,0.3369247655598667,2070958
17,"Nicole ""Snooki"" Polizzi",2,20.0,3,Eliminated Week 7,7,7,7,0,0.075187969924812,0.6666666666666666,9.0,TV Personality,25,,Chile,Sasha Farber,8,0.0317932661105306,0.0245571399831866,0.0922203475010191,0.0197386775850942,0.075187969924812,0.7724006680475259,445106
17,Valerie Harper,2,19.0,3,Eliminated Week 4,4,4,4,0,0.0714285714285714,0.6333333333333333,10.0,Actor/Actress,74,New York,United States,Tristan MacManus,10,0.0273676776594003,0.0220440467014314,0.0841098108233342,0.0145938184515864,0.0714285714285714,0.8054774312887184,383147
17,Keyshawn Johnson,2,18.0,3,Eliminated Week 2,2,2,2,1,0.0676691729323308,0.6,11.0,Athlete,41,California,United States,Sharna Burgess,12,0.0048375555165649,0.0051701058950244,0.018837122110311,9.337240517503064e-05,0.0676691729323308,1.0687434753608038,67726
17,Bill Nye,2,17.0,3,Eliminated Week 3,3,3,3,0,0.0639097744360902,0.5666666666666667,12.0,TV Personality,57,Washington D.C.,United States,Tyne Stecklein,11,0.0286929023976386,0.0205186114031872,0.0783531458467182,0.0095603549912034,0.0639097744360902,0.7151110444956543,401701
17,Brant Daugherty,3,27.0,3,Eliminated Week 8,8,8,8,0,0.1058823529411764,0.9,1.0,Actor/Actress,28,Ohio,United States,Peta Murgatroyd,7,0.0480968719788566,0.0302665528552838,0.1137193155127246,0.0335974559706875,0.1058823529411764,0.629283186411561,673356
17,Christina Milian,3,26.0,3,Eliminated Week 5,5,5,5,0,0.1019607843137254,0.8666666666666667,2.0,Singer/Rapper,31,New Jersey,United States,Mark Ballas,9,0.0246152117833376,0.0220638281703519,0.0815750247045402,0.0048213323187993,0.1019607843137254,0.896349312959689,344613
17,Corbin Bleu,3,26.0,3,2nd Place,999,11,999,0,0.1019607843137254,0.8666666666666667,2.0,Actor/Actress,24,New York,United States,Karina Smirnoff,2,0.175120148846716,0.0534784497535249,0.2086026898240613,0.1919883829988424,0.1019607843137254,0.3053814772641325,2451682
17,Elizabeth Berkley Lauren,3,25.0,3,Eliminated Week 9,9,9,9,0,0.0980392156862745,0.8333333333333334,4.0,Actor/Actress,39,Michigan,United States,Valentin Chmerkovskiy,6,0.0675456269429046,0.0355582180777927,0.1359997358319376,0.0594562948657971,0.0980392156862745,0.5264325713913289,945639
17,"Nicole ""Snooki"" Polizzi",3,25.0,3,Eliminated Week 7,7,7,7,0,0.0980392156862745,0.8333333333333334,4.0,TV Personality,25,,Chile,Sasha Farber,8,0.0355006870340718,0.0260097769661491,0.0980975620154041,0.0197405208050012,0.0980392156862745,0.7326555945575421,497010
17,Amber Riley,3,24.0,3,1st Place,999,11,999,0,0.0941176470588235,0.8,6.0,Actor/Actress,27,California,United States,Derek Hough,1,0.2112001350052094,0.0575220563443616,0.2246998679675613,0.2403574797078895,0.0941176470588235,0.27235804722825,2956802
17,Bill Engvall,3,24.0,3,Eliminated Week 11,11,11,11,0,0.0941176470588235,0.8,6.0,Comedian,56,Texas,United States,Emma Slater,4,0.1505603020155803,0.0505286360626812,0.1964691253630083,0.1651447684414808,0.0941176470588235,0.3356039765213303,2107844
17,Leah Remini,3,24.0,3,Eliminated Week 10,10,10,10,0,0.0941176470588235,0.8,6.0,Actor/Actress,43,New York,United States,Tony Dovolani,5,0.0932948214377839,0.0406878623708059,0.1571819285505235,0.0939402836731519,0.0941176470588235,0.4361213381810229,1306128
17,Jack Osbourne,3,22.0,3,3rd Place,999,11,999,0,0.0862745098039215,0.7333333333333333,9.0,TV Personality,27,,England,Cheryl Burke,3,0.1501556867492425,0.0495435773002827,0.1913583801865349,0.1667970522316851,0.0862745098039215,0.32994805839767927,2102180
17,Bill Nye,3,16.0,3,Eliminated Week 3,3,3,3,1,0.0627450980392156,0.5333333333333333,10.0,TV Personality,57,Washington D.C.,United States,Tyne Stecklein,11,0.0104782215224647,0.0093095900544718,0.0347553487156989,0.0095612477479021,0.0627450980392156,0.8884704369451035,146695
17,Valerie Harper,3,16.0,3,Eliminated Week 4,4,4,4,0,0.0627450980392156,0.5333333333333333,10.0,Actor/Actress,74,New York,United States,Tristan MacManus,10,0.0334322866838324,0.0231464022695504,0.0876802080860428,0.0145951812387627,0.0627450980392156,0.6923367967152491,468052
17,Amber Riley,4,27.0,3,1st Place,999,11,999,0,0.1139240506329113,0.9,1.0,Actor/Actress,27,California,United States,Derek Hough,1,0.2177268891989212,0.057007021553037,0.2230918297004611,0.2426777821055117,0.1139240506329113,0.26182811761460406,3048176
17,Corbin Bleu,4,27.0,3,2nd Place,999,11,999,0,0.1139240506329113,0.9,1.0,Actor/Actress,24,New York,United States,Karina Smirnoff,2,0.1795897196002238,0.0536729730971973,0.2095184536294434,0.1938417520137331,0.1139240506329113,0.29886439611730653,2514256
17,Elizabeth Berkley Lauren,4,27.0,3,Eliminated Week 9,9,9,9,0,0.1139240506329113,0.9,1.0,Actor/Actress,39,Michigan,United States,Valentin Chmerkovskiy,6,0.0717334857707287,0.0362944657637798,0.1392433180763218,0.0600302590448961,0.1139240506329113,0.5059626668608092,1004269
17,Christina Milian,4,24.0,3,Eliminated Week 5,5,5,5,0,0.1012658227848101,0.8,4.0,Singer/Rapper,31,New Jersey,United States,Mark Ballas,9,0.0254159679274605,0.0217907041688973,0.0810469387318619,0.0048678752803607,0.1012658227848101,0.8573627504996059,355824
